,date,comment,counter,title,description,link
186,20161007,* Tilman Slembeck,1,Krankes Gesundheitssystem?,"Wenn im Herbst Post der Krankenkasse ins Haus flattert, steigen meistens die Prämien: Dieses Mal um durchschnittlich 4.5 %. Das schmerzt im Portemonnaie. Warum zahlen wir jedes Jahr mehr für unsere Gesundheitsversorgung? Und wer ist Schuld daran?",https://www.srf.ch/sendungen/arena/krankes-gesundheitssystem
187,20161007,sagt etwas Unverständliches. *,1,Krankes Gesundheitssystem?,"Wenn im Herbst Post der Krankenkasse ins Haus flattert, steigen meistens die Prämien: Dieses Mal um durchschnittlich 4.5 %. Das schmerzt im Portemonnaie. Warum zahlen wir jedes Jahr mehr für unsere Gesundheitsversorgung? Und wer ist Schuld daran?",https://www.srf.ch/sendungen/arena/krankes-gesundheitssystem
188,20161021,* Applaus *,1,Das heilige Land,Unter ihrem neuen Präsidenten Gerhard Pfister rückt die CVP scharf nach rechts – und will in der Schweiz christliche Werte verteidigen. Braucht unser Land diese Rückbesinnung auf das Christentum? Oder ist die Schweiz ebenso sehr ein jüdisches und ein muslimisches Land?,https://www.srf.ch/sendungen/arena/das-heilige-land
189,20161021,* Orgelmusik *,1,Das heilige Land,Unter ihrem neuen Präsidenten Gerhard Pfister rückt die CVP scharf nach rechts – und will in der Schweiz christliche Werte verteidigen. Braucht unser Land diese Rückbesinnung auf das Christentum? Oder ist die Schweiz ebenso sehr ein jüdisches und ein muslimisches Land?,https://www.srf.ch/sendungen/arena/das-heilige-land
190,20161028,* Lachen *,1,Abstimmungs-Arena: «Atomausstiegs-Initiative»,"Nach 45 Jahren Laufzeit müssen Kernkraftwerke vom Netz: Das fordern Befürworter der «Atomausstiegs-Initiative». Die ersten drei AKW sollen bereits 2017 abgeschaltet werden. Für die Gegner sind die Massnahmen zu überstürzt. Es sei nicht möglich, innerhalb eines Jahres die Kernenergie zu ersetzen.",https://www.srf.ch/sendungen/arena/abstimmungs-arena-atomausstiegs-initiative
191,20161028,* Sirene *,1,Abstimmungs-Arena: «Atomausstiegs-Initiative»,"Nach 45 Jahren Laufzeit müssen Kernkraftwerke vom Netz: Das fordern Befürworter der «Atomausstiegs-Initiative». Die ersten drei AKW sollen bereits 2017 abgeschaltet werden. Für die Gegner sind die Massnahmen zu überstürzt. Es sei nicht möglich, innerhalb eines Jahres die Kernenergie zu ersetzen.",https://www.srf.ch/sendungen/arena/abstimmungs-arena-atomausstiegs-initiative
192,20161028,* Vereinzelter Applaus *,1,Abstimmungs-Arena: «Atomausstiegs-Initiative»,"Nach 45 Jahren Laufzeit müssen Kernkraftwerke vom Netz: Das fordern Befürworter der «Atomausstiegs-Initiative». Die ersten drei AKW sollen bereits 2017 abgeschaltet werden. Für die Gegner sind die Massnahmen zu überstürzt. Es sei nicht möglich, innerhalb eines Jahres die Kernenergie zu ersetzen.",https://www.srf.ch/sendungen/arena/abstimmungs-arena-atomausstiegs-initiative
193,20160826,* Spannungsgeladene Musik *,1,Arena: An der Südgrenze,"Sie sitzen seit Wochen in Como fest. Sie sind gestrandet an der Schweizer Grenze. Und hoffen noch immer auf die Reise in den Norden. Wie geht die Schweiz mit den Flüchtlingen um? Stimmen die Vorwürfe, dass die Südgrenze kaum mehr passierbar ist? Und was sind die Anliegen des Tessins?",https://www.srf.ch/sendungen/arena/arena-an-der-suedgrenze
194,20160617,* Vereinzelter Applaus *,1,Gut genug für den Schweizer Pass?,"Die Schweiz hat europaweit eines der strengsten Einbürgerungsregimes. Was erwarten wir von Ausländern, die eingebürgert werden wollen? Sind die Hürden zum Pass heute zu hoch? Oder bürgert die Schweiz Ausländer zu schnell und zu unkritisch ein?",https://www.srf.ch/sendungen/arena/gut-genug-fuer-den-schweizer-pass
195,20171215,* Applaus *,1,Schnüffeln im Sozialstaat?,"Die Überwachung von IV-Bezügern soll erlaubt werden. Sind Detektive mit Kamera und GPS-Tracker ein wichtiges Mittel, um Missbrauch aufzudecken – oder werden hier ehrliche Bürger schikaniert und ausspioniert? Sind unsere Sozialwerke ein wichtiges Sicherheitsnetz oder eine allzu gemütliche Hängematte?",https://www.srf.ch/sendungen/arena/schnueffeln-im-sozialstaat
196,20160617,* Schweizer Nationalhymne *,1,Gut genug für den Schweizer Pass?,"Die Schweiz hat europaweit eines der strengsten Einbürgerungsregimes. Was erwarten wir von Ausländern, die eingebürgert werden wollen? Sind die Hürden zum Pass heute zu hoch? Oder bürgert die Schweiz Ausländer zu schnell und zu unkritisch ein?",https://www.srf.ch/sendungen/arena/gut-genug-fuer-den-schweizer-pass
197,20160401,* Fröhliche türkische Musik *,1,Angst vor dem Islam,Islamistisch motivierte Anschläge wie jüngst in Brüssel führen auch in der Schweiz zu Angst vor dem Islam. Wie gehen die Muslime damit um? Und: Was hat der Islam mit den IS-Selbstmordattentätern zu tun?,https://www.srf.ch/sendungen/arena/angst-vor-dem-islam
198,20160401,* Klingeln *,1,Angst vor dem Islam,Islamistisch motivierte Anschläge wie jüngst in Brüssel führen auch in der Schweiz zu Angst vor dem Islam. Wie gehen die Muslime damit um? Und: Was hat der Islam mit den IS-Selbstmordattentätern zu tun?,https://www.srf.ch/sendungen/arena/angst-vor-dem-islam
199,20160401,* Lachen *,1,Angst vor dem Islam,Islamistisch motivierte Anschläge wie jüngst in Brüssel führen auch in der Schweiz zu Angst vor dem Islam. Wie gehen die Muslime damit um? Und: Was hat der Islam mit den IS-Selbstmordattentätern zu tun?,https://www.srf.ch/sendungen/arena/angst-vor-dem-islam
200,20160401,* Muezzinruf *,1,Angst vor dem Islam,Islamistisch motivierte Anschläge wie jüngst in Brüssel führen auch in der Schweiz zu Angst vor dem Islam. Wie gehen die Muslime damit um? Und: Was hat der Islam mit den IS-Selbstmordattentätern zu tun?,https://www.srf.ch/sendungen/arena/angst-vor-dem-islam
201,20160415,* Lachen *,1,Der Notfallplan - müssen wir uns gegen die Flüchtlinge wehren?,"Die Balkanroute ist zu, die Flüchtlingsroute übers Mittelmeer nach Italien rückt wieder in den Fokus. Österreich schliesst die Grenze – und Frankreich könnte erneut dasselbe tun. Übrig bleibt als Ziel: die Schweiz. Was erwartet uns diesen Sommer?",https://www.srf.ch/sendungen/arena/der-notfallplan-muessen-wir-uns-gegen-die-fluechtlinge-wehren
202,20160429,* Spannungsgeladene Musik *,1,Abstimmungs-Arena: Änderung Fortpflanzungsmedizin,"Darf man Embryonen, die im Reagenzglas entstehen, auf Krankheiten untersuchen? Im Grundsatz hat das Stimmvolk der PID im Juni 2015 zugestimmt. Das neue Fortpflanzungsmedizin-Gesetz geht nun aber vielen zu weit: Sie wollen, dass die PID nur Paaren mit schweren Erbkrankheiten offen steht.",https://www.srf.ch/sendungen/arena/abstimmungs-arena-aenderung-fortpflanzungsmedizin-2
203,20160506,* Applaus *,1,Abstimmungs-Arena: Milchkuh-Initiative,"Mehr Geld für die Strasse – das will die sogenannte «Milchkuh-Initiative». Das führe zu weniger Stau und flüssigerem Verkehr, sagen die Befürworter. Das stimmt nicht, sagen die Gegner: Mehr Strassen führe lediglich zu noch mehr Verkehr – und ausserdem drohe bei einem Ja ein Loch in der Bundeskasse.",https://www.srf.ch/sendungen/arena/abstimmungs-arena-milchkuh-initiative
204,20160506,* Filippo Lombardi ruft,1,Abstimmungs-Arena: Milchkuh-Initiative,"Mehr Geld für die Strasse – das will die sogenannte «Milchkuh-Initiative». Das führe zu weniger Stau und flüssigerem Verkehr, sagen die Befürworter. Das stimmt nicht, sagen die Gegner: Mehr Strassen führe lediglich zu noch mehr Verkehr – und ausserdem drohe bei einem Ja ein Loch in der Bundeskasse.",https://www.srf.ch/sendungen/arena/abstimmungs-arena-milchkuh-initiative
205,20160506,etwas Unverständliches. *,1,Abstimmungs-Arena: Milchkuh-Initiative,"Mehr Geld für die Strasse – das will die sogenannte «Milchkuh-Initiative». Das führe zu weniger Stau und flüssigerem Verkehr, sagen die Befürworter. Das stimmt nicht, sagen die Gegner: Mehr Strassen führe lediglich zu noch mehr Verkehr – und ausserdem drohe bei einem Ja ein Loch in der Bundeskasse.",https://www.srf.ch/sendungen/arena/abstimmungs-arena-milchkuh-initiative
206,20160513,* Ausruf von Mitleid *,1,Abstimmungs-Arena: Service-Public-Initiative,"Managerlöhne bei Post, SBB und Swisscom sollen gekürzt werden. Dies fordert die Service-Public-Initiative. Ausserdem dürften die bundesnahen Betriebe im Bereich der Grundversorgung keinen Gewinn mehr machen. Würde dies den Service public stärken – oder ruinieren?",https://www.srf.ch/sendungen/arena/abstimmungs-arena-service-public-initiative
207,20160513,* Sie sprechen durcheinander. *,1,Abstimmungs-Arena: Service-Public-Initiative,"Managerlöhne bei Post, SBB und Swisscom sollen gekürzt werden. Dies fordert die Service-Public-Initiative. Ausserdem dürften die bundesnahen Betriebe im Bereich der Grundversorgung keinen Gewinn mehr machen. Würde dies den Service public stärken – oder ruinieren?",https://www.srf.ch/sendungen/arena/abstimmungs-arena-service-public-initiative
208,20160513,* Spannungsgeladene Musik *,1,Abstimmungs-Arena: Service-Public-Initiative,"Managerlöhne bei Post, SBB und Swisscom sollen gekürzt werden. Dies fordert die Service-Public-Initiative. Ausserdem dürften die bundesnahen Betriebe im Bereich der Grundversorgung keinen Gewinn mehr machen. Würde dies den Service public stärken – oder ruinieren?",https://www.srf.ch/sendungen/arena/abstimmungs-arena-service-public-initiative
209,20160520,* Spannungsgeladene Musik *,1,Abstimmungs-Arena: Initiative Grundeinkommen,"Lohn ohne Arbeit, Geld ohne Gegenleistung - ein «bedingungsloses Grundeinkommen» gebe dem Einzelnen mehr Sicherheit und die Schweiz könne sich das leisten, finden die Befürworter. Das stimme nicht, sagen die Gegner: Ein Grundeinkommen für alle sei nicht finanzierbar und schade der Wirtschaft massiv.",https://www.srf.ch/sendungen/arena/abstimmungs-arena-initiative-grundeinkommen-2
210,20160531,* Lachen *,1,Service Public – die Publikumsdebatte,"Sämtliche Parlamentarier haben gegen die Service-Public-Initiative gestimmt. Trotzdem findet die Initiative beim Volk grosse Zustimmung. Was gehört zum Service public? Wie zufrieden oder unzufrieden sind die Bürger mit Post, SBB und Swisscom? Und würde die Initiative den Service public verbessern?",https://www.srf.ch/sendungen/arena/service-public-die-publikumsdebatte
211,20160617,* Applaus *,1,Gut genug für den Schweizer Pass?,"Die Schweiz hat europaweit eines der strengsten Einbürgerungsregimes. Was erwarten wir von Ausländern, die eingebürgert werden wollen? Sind die Hürden zum Pass heute zu hoch? Oder bürgert die Schweiz Ausländer zu schnell und zu unkritisch ein?",https://www.srf.ch/sendungen/arena/gut-genug-fuer-den-schweizer-pass
212,20161104,* Christoph Blocher,1,Wer hat das Sagen im Land?,"Unterdessen ist klar: Die Masseneinwanderungsinitiative wird nicht wirklich umgesetzt. Verrät die Politik hier das Volk? Oder liegt der Fehler bei der SVP? Spaltet die mächtigste Partei der Schweiz unnötig unser Land und macht Versprechungen, die keiner halten kann?",https://www.srf.ch/sendungen/arena/wer-hat-das-sagen-im-land
213,20161104,* Christoph Blocher murmelt etwas. *,1,Wer hat das Sagen im Land?,"Unterdessen ist klar: Die Masseneinwanderungsinitiative wird nicht wirklich umgesetzt. Verrät die Politik hier das Volk? Oder liegt der Fehler bei der SVP? Spaltet die mächtigste Partei der Schweiz unnötig unser Land und macht Versprechungen, die keiner halten kann?",https://www.srf.ch/sendungen/arena/wer-hat-das-sagen-im-land
214,20161104,* Lachen *,1,Wer hat das Sagen im Land?,"Unterdessen ist klar: Die Masseneinwanderungsinitiative wird nicht wirklich umgesetzt. Verrät die Politik hier das Volk? Oder liegt der Fehler bei der SVP? Spaltet die mächtigste Partei der Schweiz unnötig unser Land und macht Versprechungen, die keiner halten kann?",https://www.srf.ch/sendungen/arena/wer-hat-das-sagen-im-land
215,20161104,murmelt etwas Unverständliches. *,1,Wer hat das Sagen im Land?,"Unterdessen ist klar: Die Masseneinwanderungsinitiative wird nicht wirklich umgesetzt. Verrät die Politik hier das Volk? Oder liegt der Fehler bei der SVP? Spaltet die mächtigste Partei der Schweiz unnötig unser Land und macht Versprechungen, die keiner halten kann?",https://www.srf.ch/sendungen/arena/wer-hat-das-sagen-im-land
216,20160401,* Er spricht Arabisch. *,1,Angst vor dem Islam,Islamistisch motivierte Anschläge wie jüngst in Brüssel führen auch in der Schweiz zu Angst vor dem Islam. Wie gehen die Muslime damit um? Und: Was hat der Islam mit den IS-Selbstmordattentätern zu tun?,https://www.srf.ch/sendungen/arena/angst-vor-dem-islam
217,20170519,* Markus Ritter,1,Eine tierische «Arena»,"Am sechsten Tag schuf Gott Mensch und Landtiere. Seither haben die einen mehr Rechte als die anderen. Zumindest in der Schweiz rückt der Tierschutz aber mehr in den Fokus, wie verschiedene Initiativen zeigen. Brauchen wir mehr Rechte für Tiere?",https://www.srf.ch/sendungen/arena/eine-tierische-arena
218,20170519,sagt etwas Unverständliches. *,1,Eine tierische «Arena»,"Am sechsten Tag schuf Gott Mensch und Landtiere. Seither haben die einen mehr Rechte als die anderen. Zumindest in der Schweiz rückt der Tierschutz aber mehr in den Fokus, wie verschiedene Initiativen zeigen. Brauchen wir mehr Rechte für Tiere?",https://www.srf.ch/sendungen/arena/eine-tierische-arena
219,20170526,* Lachen *,1,Die Parteipräsidenten,"Fast ist Halbzeit in Bern: Was hat die erste Legislatur-Hälfte gebracht? Wer sind die Sieger, wer die Verlierer? Die grosse Analyse in der «Arena»: Wer ist schuld an der versenkten Unternehmenssteuer-Reform III? Was taugt der angebliche bürgerliche Schulterschluss? Und wie geht es weiter mit Europa?",https://www.srf.ch/sendungen/arena/die-parteipraesidenten
220,20170901,* Applaus *,1,Wer rettet meine Rente?,"Nun greift Dreifuss ein! Für die grosse Rentendebatte steigt alt Bundesrätin Ruth Dreifuss in die «Arena». Ihr Gegner im Ring ist eine Legende der liberalen Politik: Der frühere Präsident der Economiesuisse, Gerold Bührer. Ist diese Reform bitter nötig oder brandgefährlich?",https://www.srf.ch/sendungen/arena/wer-rettet-meine-rente
221,20170901,* Lachen *,1,Wer rettet meine Rente?,"Nun greift Dreifuss ein! Für die grosse Rentendebatte steigt alt Bundesrätin Ruth Dreifuss in die «Arena». Ihr Gegner im Ring ist eine Legende der liberalen Politik: Der frühere Präsident der Economiesuisse, Gerold Bührer. Ist diese Reform bitter nötig oder brandgefährlich?",https://www.srf.ch/sendungen/arena/wer-rettet-meine-rente
222,20170908,* Lachen *,1,Abstimmungs-Arena: «Altersvorsorge 2020»,"Am 24. September stimmen wir über die «Altersvorsorge 2020» ab. Sie betrifft uns alle: Frauen sollen bis 65 arbeiten, die Pensionskassen saniert werden und die Renten stabil bleiben. Ist die Reform dringend nötig und ein wichtiger Kompromiss – oder handelt es sich um eine gefährliche «Scheinreform»?",https://www.srf.ch/sendungen/arena/abstimmungs-arena-altersvorsorge-2020
223,20170908,* Spannungsgeladene Musik *,1,Abstimmungs-Arena: «Altersvorsorge 2020»,"Am 24. September stimmen wir über die «Altersvorsorge 2020» ab. Sie betrifft uns alle: Frauen sollen bis 65 arbeiten, die Pensionskassen saniert werden und die Renten stabil bleiben. Ist die Reform dringend nötig und ein wichtiger Kompromiss – oder handelt es sich um eine gefährliche «Scheinreform»?",https://www.srf.ch/sendungen/arena/abstimmungs-arena-altersvorsorge-2020
224,20170915,* Lachen *,1,Wer wird Bundesrat?,"Wer wird neue Bundesrätin oder neuer Bundesrat? In der «Arena» treffen sich die sieben Parteipräsidenten. Setzen sie auf Isabelle Moret, Ignazio Cassis oder Pierre Maudet? Ist das Tessin oder sind die Frauen an der Reihe? Und: Zählt bei der Wahl Kalkül – oder Kompetenz?",https://www.srf.ch/sendungen/arena/wer-wird-bundesrat
225,20170915,* Signalton *,1,Wer wird Bundesrat?,"Wer wird neue Bundesrätin oder neuer Bundesrat? In der «Arena» treffen sich die sieben Parteipräsidenten. Setzen sie auf Isabelle Moret, Ignazio Cassis oder Pierre Maudet? Ist das Tessin oder sind die Frauen an der Reihe? Und: Zählt bei der Wahl Kalkül – oder Kompetenz?",https://www.srf.ch/sendungen/arena/wer-wird-bundesrat
226,20171013,* Applaus *,1,Politik – alles nur gekauft?,"Politik kostet Geld. Woher es kommt, weiss jedoch niemand. Das will die Transparenz-Initiative nun ändern. Parteien und Komitees sollen transparent machen, woher sie wie viel Geld haben. Gegner erwidern: Die Initiative verletze die Privatsphäre der Bürger.",https://www.srf.ch/sendungen/arena/politik-alles-nur-gekauft
227,20171013,* Klatschen *,1,Politik – alles nur gekauft?,"Politik kostet Geld. Woher es kommt, weiss jedoch niemand. Das will die Transparenz-Initiative nun ändern. Parteien und Komitees sollen transparent machen, woher sie wie viel Geld haben. Gegner erwidern: Die Initiative verletze die Privatsphäre der Bürger.",https://www.srf.ch/sendungen/arena/politik-alles-nur-gekauft
228,20171013,* Lachen *,1,Politik – alles nur gekauft?,"Politik kostet Geld. Woher es kommt, weiss jedoch niemand. Das will die Transparenz-Initiative nun ändern. Parteien und Komitees sollen transparent machen, woher sie wie viel Geld haben. Gegner erwidern: Die Initiative verletze die Privatsphäre der Bürger.",https://www.srf.ch/sendungen/arena/politik-alles-nur-gekauft
229,20171027,* Lachen *,1,Rente - nun erst mit 70?,"Bundesrat Berset lädt die Gewinner und die Verlierer der Abstimmung zur Altersvorsorge 2020 an den runden Tisch. Das Ziel: eine neue Reform, denn die ist dringend notwendig. Aber wie soll diese aussehen, damit sie vor dem Stimmvolk besteht? Und: Müssen wir bald viel länger arbeiten?",https://www.srf.ch/sendungen/arena/rente-nun-erst-mit-70
230,20171201,* Sie sprechen durcheinander. *,1,Impf oder stirb?,"Die Grippezeit steht kurz bevor. Sollte man sich deshalb gegen die Grippe impfen lassen – oder ist die Grippeimpfung unnötig? Und was ist mit gefährlicheren Krankheiten wie Starrkrampf oder Kinderlähmung? Ärzte, Fachleute und Impfgegner stehen in der «Arena».",https://www.srf.ch/sendungen/arena/impf-oder-stirb
231,20170505,* Lachen *,1,Sind wir zu freizügig?,Europa wird immer EU-kritischer: In Frankreich könnte Marine Le Pen vom «Front National» Präsidentin werden – und auch in der Schweiz wird die Personenfreizügigkeit nun frontal angegriffen. Kippt die EU?,https://www.srf.ch/sendungen/arena/sind-wir-zu-freizuegig
232,20170428,* Spannungsgeladene Musik *,1,Abstimmungs-Arena: «Energiestrategie»,"Langfristig aus der Kernenergie aussteigen und stattdessen erneuerbare Energien fördern – das will das neue Energiegesetz. Dies sei im Sinne der Nachhaltigkeit wichtig für die Zukunft der Schweiz, sagen die Befürworter. Die Gegner hingegen warnen vor Versorgungsengpässen und hohen Kosten.",https://www.srf.ch/sendungen/arena/abstimmungs-arena-energiestrategie
233,20170428,* Lachen *,1,Abstimmungs-Arena: «Energiestrategie»,"Langfristig aus der Kernenergie aussteigen und stattdessen erneuerbare Energien fördern – das will das neue Energiegesetz. Dies sei im Sinne der Nachhaltigkeit wichtig für die Zukunft der Schweiz, sagen die Befürworter. Die Gegner hingegen warnen vor Versorgungsengpässen und hohen Kosten.",https://www.srf.ch/sendungen/arena/abstimmungs-arena-energiestrategie
234,20161216,* Sie sprechen durcheinander. *,1,Schöne Bescherung,"Rund ums Jahr streiten Politiker in der «Arena». Diesen Freitag aber wird nicht gegeneinander, sondern miteinander diskutiert – und zwar über Weihnachten. Ist das heute noch ein religiöses Fest? Oder heisst Weihnachten nur noch: Wir essen, wir trinken – und wir huldigen dem Gott des Konsums?",https://www.srf.ch/sendungen/arena/schoene-bescherung
235,20161118,* Einzelner Applaus *,1,Kapitalismus oder Klassenkampf?,"Trump gewinnt, Europa rutscht nach rechts. Aber was sind die Rezepte der Linken dagegen? Die SP Schweiz und ihr Präsident Christian Levrat reagieren mit Kapitalismus-Kritik: Mehr soziale Gerechtigkeit sei die Lösung, finden sie.",https://www.srf.ch/sendungen/arena/kapitalismus-oder-klassenkampf
236,20161118,* Gemütlicher Rapsong,1,Kapitalismus oder Klassenkampf?,"Trump gewinnt, Europa rutscht nach rechts. Aber was sind die Rezepte der Linken dagegen? Die SP Schweiz und ihr Präsident Christian Levrat reagieren mit Kapitalismus-Kritik: Mehr soziale Gerechtigkeit sei die Lösung, finden sie.",https://www.srf.ch/sendungen/arena/kapitalismus-oder-klassenkampf
237,20161118,von Tommy Vercetti *,1,Kapitalismus oder Klassenkampf?,"Trump gewinnt, Europa rutscht nach rechts. Aber was sind die Rezepte der Linken dagegen? Die SP Schweiz und ihr Präsident Christian Levrat reagieren mit Kapitalismus-Kritik: Mehr soziale Gerechtigkeit sei die Lösung, finden sie.",https://www.srf.ch/sendungen/arena/kapitalismus-oder-klassenkampf
238,20161125,* Lachen *,1,Vergoldete Bauern?,"Die Schweiz spart – und das erfolgreich: bei den Ausgaben für Bildung, Entwicklungshilfe, selbst bei der Armee. Die Bauern aber blieben etwa in der Sparrunde vom letzten Dezember verschont. Ist das richtig, weil die Bauern zu unserer Tradition gehören? Oder müssten auch sie vermehrt Federn lassen?",https://www.srf.ch/sendungen/arena/vergoldete-bauern
239,20161202,* Signalton *,1,Zuwanderung: Der Showdown,"Die Zeit drängt: Bis am 9. Februar 2017 muss die Zuwanderungs-Initiative der SVP umgesetzt sein, so steht es in der Verfassung. Darum peitscht man das Geschäft nun durch die Räte. Am Donnerstag hat der Ständerat entschieden, wie er die Initiative umsetzen will. Am Montag ist der Nationalrat dran.",https://www.srf.ch/sendungen/arena/zuwanderung-der-showdown
240,20161216,* Lachen *,1,Schöne Bescherung,"Rund ums Jahr streiten Politiker in der «Arena». Diesen Freitag aber wird nicht gegeneinander, sondern miteinander diskutiert – und zwar über Weihnachten. Ist das heute noch ein religiöses Fest? Oder heisst Weihnachten nur noch: Wir essen, wir trinken – und wir huldigen dem Gott des Konsums?",https://www.srf.ch/sendungen/arena/schoene-bescherung
241,20170324,* Lachen *,1,Auf in die EU?,"Vor 25 Jahren war der EU-Beitritt für viele eine Option, heute kommt schon die Frage danach einem Tabubruch gleich. Nur wenige – wie die schweizerisch-europäische Jugendorganisation YES – wollen noch immer in die EU. Woher diese grosse Einigkeit? Und: Ist verrückt, wer heute noch an die EU glaubt?",https://www.srf.ch/sendungen/arena/auf-in-die-eu
242,20170421,* Signalton *,1,Ü50 - chancenlos?,"Den Job zu verlieren – der Albtraum jedes Arbeitnehmenden. Eine Altersgruppe trifft es besonders hart: Arbeitslose über 50 finden kaum mehr eine neue Stelle. Weshalb verzichten Firmen auf erfahrene Arbeitskräfte? Und: Was müssen Betroffene machen, um wieder attraktiver für die Unternehmen zu werden?",https://www.srf.ch/sendungen/arena/ue50-chancenlos
243,20170331,* Applaus *,1,"Klick, Like, Hass","Beleidigungen, Ehrverletzungen, Morddrohungen – im Internet gehört das zur Tagesordnung. Bürger und Politiker sind betroffen. Haben wir den Anstand verloren? Verroht nun auch die Politik? Und: Woher kommt diese neue Lust am Hass?",https://www.srf.ch/sendungen/arena/klick-like-hass
244,20170331,* Er äfft sie nach. *,1,"Klick, Like, Hass","Beleidigungen, Ehrverletzungen, Morddrohungen – im Internet gehört das zur Tagesordnung. Bürger und Politiker sind betroffen. Haben wir den Anstand verloren? Verroht nun auch die Politik? Und: Woher kommt diese neue Lust am Hass?",https://www.srf.ch/sendungen/arena/klick-like-hass
245,20170331,* Zögerlicher Applaus *,1,"Klick, Like, Hass","Beleidigungen, Ehrverletzungen, Morddrohungen – im Internet gehört das zur Tagesordnung. Bürger und Politiker sind betroffen. Haben wir den Anstand verloren? Verroht nun auch die Politik? Und: Woher kommt diese neue Lust am Hass?",https://www.srf.ch/sendungen/arena/klick-like-hass
246,20170407,* Applaus *,1,Die Attacke,"Die SVP zielt auf die Menschenrechts-Konvention: Sie möchte, dass Schweizer Recht über allem steht, auch über dem Gerichtshof für Menschenrechte in Strassburg. Wie gefährlich ist die sogenannte «Selbstbestimmungsinitiative» der SVP? Und: Wie wichtig ist es uns, alles «selbst bestimmen» zu können?",https://www.srf.ch/sendungen/arena/die-attacke
247,20170407,* Lachen *,1,Die Attacke,"Die SVP zielt auf die Menschenrechts-Konvention: Sie möchte, dass Schweizer Recht über allem steht, auch über dem Gerichtshof für Menschenrechte in Strassburg. Wie gefährlich ist die sogenannte «Selbstbestimmungsinitiative» der SVP? Und: Wie wichtig ist es uns, alles «selbst bestimmen» zu können?",https://www.srf.ch/sendungen/arena/die-attacke
248,20170421,* Husten *,1,Ü50 - chancenlos?,"Den Job zu verlieren – der Albtraum jedes Arbeitnehmenden. Eine Altersgruppe trifft es besonders hart: Arbeitslose über 50 finden kaum mehr eine neue Stelle. Weshalb verzichten Firmen auf erfahrene Arbeitskräfte? Und: Was müssen Betroffene machen, um wieder attraktiver für die Unternehmen zu werden?",https://www.srf.ch/sendungen/arena/ue50-chancenlos
249,20170505,Interesse der EU. * Signalton *,1,Sind wir zu freizügig?,Europa wird immer EU-kritischer: In Frankreich könnte Marine Le Pen vom «Front National» Präsidentin werden – und auch in der Schweiz wird die Personenfreizügigkeit nun frontal angegriffen. Kippt die EU?,https://www.srf.ch/sendungen/arena/sind-wir-zu-freizuegig
